idx,true,pred,parsed_ok,raw
1218,5,5,1, F
1219,4,6,1," G
"
1220,5,5,1, F
1221,5,5,1," F
"
1222,0,6,1," G
"
1223,2,6,1," G
"
1224,4,5,1," F
"
1225,5,5,1, F
1226,5,5,1, F
1227,5,2,1," C
"
1228,5,2,1," C
"
1229,3,2,1," C
"
1230,5,5,1," F
"
1231,5,5,1, F
1232,0,6,1," G
"
1233,2,0,1," A
"
1234,2,2,1," C
"
1235,5,5,1, F
1236,5,5,1, F
1237,1,1,1," B
"
1238,5,5,1, F
1239,5,2,1," C
"
1240,5,5,1," F
"
1241,2,2,1," C
"
1242,5,2,1," C
"
1243,5,5,1," F
"
1244,4,2,1," C
"
1245,5,5,1, F
1246,0,2,1," C
"
1247,1,1,1," B
"
1248,5,5,1," F
"
1249,5,5,1," F
"
1250,5,5,1, F
1251,5,5,1, F
1252,4,5,1," F
"
1253,1,2,1," C
"
1254,5,5,1," F
"
1255,5,5,1, F
1256,5,5,1, F
1257,5,5,1, F
1258,5,5,1, F
1259,5,5,1, F
1260,2,2,1," C
"
1261,2,1,1," B
"
1262,5,0,1," A
"
1263,5,5,1, F
1264,5,5,1, F
1265,2,2,1," C
"
1266,5,5,1, F
1267,5,5,1, F
1268,5,6,1," G
"
1269,5,2,1," C
"
1270,5,5,1, F
1271,0,6,1," G
"
1272,5,5,1, F
1273,4,2,1," C
"
1274,5,5,1, F
1275,2,5,1, F
1276,2,2,1," C
"
1277,1,5,1," F
"
1278,5,5,1, F
1279,4,5,1, F
1280,5,5,1, F
1281,5,5,1, F
1282,5,5,1, F
1283,0,0,1," A
"
1284,5,5,1, F
1285,5,5,1, F
1286,2,2,1," C
"
1287,5,5,1, F
1288,5,6,1," G
"
1289,0,2,1," C
"
1290,5,5,1, F
1291,5,4,1," E
E. melanoma"
1292,5,5,1, F
1293,5,6,1," G
"
1294,5,2,1," C
"
1295,5,4,1," E
"
1296,5,5,1, F
1297,5,5,1, F
1298,5,5,1, F
1299,5,5,1, F
1300,5,5,1, F
1301,5,5,1, F
1302,5,6,1," G
"
1303,5,5,1, F
1304,4,5,1," F
"
1305,5,5,1," F
"
1306,5,5,1," F
"
1307,5,5,1, F
1308,5,5,1, F
1309,5,5,1, F
1310,5,5,1, F
1311,5,6,1," G
"
1312,5,5,1, F
1313,4,1,1," B
"
1314,5,5,1, F
1315,5,5,1, F
1316,2,6,1," G
"
1317,5,5,1, F
1318,5,5,1, F
1319,4,1,1," B
"
1320,5,5,1, F
1321,5,5,1," F
"
1322,5,5,1, F
1323,5,5,1," F
"
1324,6,5,1, F
1325,5,2,1," C
"
1326,2,2,1," C
"
1327,6,6,1," G
"
1328,5,2,1," C
"
1329,1,6,1," G
"
1330,5,5,1," F
"
1331,5,5,1, F
1332,2,2,1," C
"
1333,1,1,1," B
"
1334,4,1,1," B
"
1335,2,1,1," B
"
1336,4,1,1," B
"
1337,5,5,1, F
1338,5,6,1," G
"
1339,5,2,1," C
"
1340,2,2,1," C
"
1341,4,5,1," F
"
1342,2,2,1," C
"
1343,5,5,1," F
"
1344,5,2,1," C
"
1345,2,2,1," C
"
1346,5,2,1," C
"
1347,5,5,1," F
"
1348,5,5,1," F
"
1349,5,5,1, F
1350,4,5,1," F
"
1351,2,5,1," F
"
1352,5,5,1, F
1353,5,5,1, F
1354,5,5,1," F
"
1355,5,5,1," F
"
1356,5,1,1," B
"
1357,5,5,1, F
1358,5,5,1," F
"
1359,2,2,1," C
"
1360,4,5,1, F
1361,5,5,1, F
1362,5,5,1," F
"
1363,5,5,1," F
"
1364,5,5,1, F
1365,1,5,1," F
"
1366,5,5,1, F
1367,5,5,1, F
1368,5,5,1, F
1369,5,5,1, F
1370,5,2,1," C
"
1371,5,5,1, F
1372,5,2,1," C
"
1373,5,5,1, F
1374,5,6,1," G
"
1375,0,6,1," G
"
1376,6,6,1," G
"
1377,5,5,1, F
1378,5,5,1," F
"
1379,5,4,1," E
"
1380,5,5,1, F
1381,5,5,1," F
"
1382,4,5,1, F
1383,5,2,1," C
"
1384,5,5,1, F
1385,5,5,1, F
1386,4,2,1," C
"
1387,5,5,1," F
"
1388,5,5,1, F
1389,5,5,1, F
1390,5,5,1, F
1391,5,5,1, F
1392,5,5,1, F
1393,5,5,1, F
1394,5,5,1, F
1395,5,5,1, F
1396,5,5,1, F
1397,5,5,1," F
"
1398,5,2,1," C
"
1399,5,5,1, F
1400,5,5,1, F
1401,5,5,1, F
1402,5,5,1," F
"
1403,5,5,1," F
"
1404,4,1,1," B
"
1405,2,6,1," G
"
1406,4,5,1, F
1407,5,5,1, F
1408,2,4,1," E
"
1409,4,1,1," B
"
1410,5,5,1, F
1411,5,5,1, F
1412,5,2,1," C
"
1413,5,5,1," F
"
1414,5,5,1, F
1415,4,2,1," C
"
1416,5,5,1," F
"
1417,0,2,1," C
"
1418,5,5,1, F
1419,1,6,1," G
"
1420,5,5,1, F
1421,5,6,1," G
"
1422,5,5,1," F
"
1423,5,6,1," G
"
1424,0,6,1," G
"
1425,5,2,1," C
"
1426,4,5,1, F
1427,5,5,1, F
1428,5,6,1," G
"
1429,5,2,1," C
"
1430,5,6,1," G
"
1431,5,5,1," F
"
1432,5,5,1, F
1433,4,5,1," F
"
1434,2,2,1," C
"
1435,2,2,1," C
"
1436,2,4,1," E
"
1437,5,6,1," G
"
1438,5,5,1, F
1439,5,5,1, F
1440,5,5,1, F
1441,5,2,1," C
"
1442,5,5,1, F
1443,5,5,1," F
"
1444,4,6,1," G
"
1445,5,5,1, F
1446,5,2,1," C
"
1447,5,5,1, F
1448,5,5,1, F
1449,5,5,1, F
1450,4,4,1," E
"
1451,4,5,1," F
"
1452,5,5,1, F
1453,5,6,1," G
"
1454,0,2,1," C
"
1455,5,5,1, F
1456,5,2,1," C
"
1457,5,5,1," F
"
1458,0,2,1," C
"
1459,2,2,1," C
"
1460,2,2,1," C
"
1461,2,2,1," C
"
1462,3,2,1," C
"
1463,5,5,1," F
"
1464,5,5,1, F
1465,4,5,1, F
1466,4,5,1," F
"
1467,5,5,1, F
1468,5,6,1," G
"
1469,5,2,1," C
"
1470,5,5,1, F
1471,0,2,1," C
"
1472,5,5,1," F
"
1473,5,2,1," C
"
1474,5,2,1," C
"
1475,5,2,1," C
"
1476,4,1,1," B
"
1477,2,5,1, F
1478,1,6,1," G
"
1479,5,5,1, F
1480,5,5,1, F
1481,5,5,1, F
1482,5,0,1," A
"
1483,5,2,1," C
"
1484,5,5,1, F
1485,5,5,1, F
1486,5,5,1, F
1487,1,6,1," G
"
1488,5,5,1, F
1489,2,2,1," C
"
1490,5,6,1," G
"
1491,5,5,1," F
"
1492,2,5,1," F
"
1493,5,5,1," F
"
1494,5,5,1, F
1495,1,6,1," G
"
1496,5,5,1," F
"
1497,4,5,1," F
"
1498,0,6,1," G
"
1499,5,5,1," F
"
1500,5,5,1," F
"
1501,5,5,1," F
"
1502,5,4,1," E
"
1503,5,2,1," C
"
1504,5,5,1," F
"
1505,5,5,1," F
"
1506,5,5,1," F
"
1507,1,4,1," E
"
1508,5,5,1," F
"
1509,5,5,1," F
"
1510,5,5,1, F
1511,5,5,1," F
"
1512,5,5,1, F
1513,5,5,1," F
"
1514,5,2,1," C
"
1515,5,5,1," F
"
1516,4,6,1," G
"
1517,5,5,1, F
1518,5,5,1, F
1519,5,5,1," F
"
1520,2,5,1, F
1521,5,5,1," F
"
1522,5,2,1," C
"
1523,4,5,1," F
"
1524,5,5,1," F
"
1525,5,5,1," F
"
1526,5,5,1, F
1527,2,4,1," E
"
1528,5,5,1, F
1529,5,1,1," B
"
1530,5,5,1, F
1531,4,2,1," C
"
1532,6,6,1," G
"
1533,5,2,1," C
"
1534,5,5,1, F
1535,2,5,1, F
1536,5,2,1," C
"
1537,4,2,1," C
"
1538,5,5,1, F
1539,6,6,1," G
"
1540,5,5,1, F
1541,5,5,1, F
1542,5,5,1, F
1543,5,5,1," F
"
1544,4,5,1," F
"
1545,5,2,1," C
"
1546,5,5,1," F
"
1547,4,2,1," C
"
1548,5,5,1, F
1549,5,5,1," F
F. melanocytic nevi"
1550,5,2,1," C
"
1551,5,2,1," C
"
1552,1,6,1," G
"
1553,5,6,1," G
"
1554,5,5,1, F
1555,5,5,1, F
1556,5,5,1," F
"
1557,5,5,1, F
1558,2,2,1," C
"
1559,5,5,1, F
1560,0,4,1," E
"
1561,1,4,1," E
"
1562,5,5,1," F
"
1563,4,1,1," B
"
1564,5,2,1," C
"
1565,5,5,1, F
1566,5,5,1," F
"
1567,5,5,1," F
"
1568,5,2,1," C
"
1569,5,5,1, F
1570,5,5,1," F
"
1571,5,5,1," F
"
1572,5,5,1, F
1573,5,5,1," F
"
1574,4,4,1," E
"
1575,5,4,1," E
"
1576,5,5,1," F
"
1577,5,2,1," C
"
1578,2,2,1," C
"
1579,4,5,1," F
"
1580,5,5,1," F
"
1581,2,2,1," C
"
1582,5,5,1," F
"
1583,5,5,1, F
1584,4,5,1," F
"
1585,4,5,1," F
"
1586,5,6,1," G
"
1587,4,5,1, F
1588,2,5,1," F
"
1589,4,5,1," F
"
1590,5,5,1, F
1591,5,5,1, F
1592,5,5,1, F
1593,4,6,1," G
"
1594,5,5,1," F
"
1595,5,2,1," C
"
1596,5,5,1, F
1597,4,5,1, F
1598,1,2,1," C
"
1599,2,5,1, F
1600,5,4,1," E
"
1601,5,6,1," G
"
1602,5,5,1," F
"
1603,5,5,1, F
1604,5,5,1, F
1605,5,5,1," F
"
1606,5,4,1," E
"
1607,1,5,1," F
"
1608,5,5,1, F
1609,2,5,1, F
1610,2,6,1," G
"
1611,5,5,1, F
1612,5,5,1," F
"
1613,5,5,1," F
"
1614,5,5,1, F
1615,4,6,1," G
"
1616,5,5,1," F
"
1617,5,4,1," E
"
1618,5,6,1," G
"
1619,5,5,1," F
"
1620,5,4,1," E
"
1621,5,5,1, F
1622,5,5,1," F
"
1623,5,5,1," F
"
1624,1,1,1," B
"
1625,5,4,1," E
"
1626,4,5,1," F
"
1627,5,5,1," F
"
1628,5,5,1, F
1629,2,5,1, F
1630,0,6,1," G
"
1631,5,5,1, F
1632,5,5,1, F
1633,5,6,1," G
"
1634,5,5,1, F
1635,5,4,1," E
"
1636,6,6,1," G
"
1637,4,4,1," E
"
1638,1,2,1," C
"
1639,5,5,1, F
1640,5,5,1, F
1641,2,4,1," E
"
1642,5,5,1, F
1643,5,5,1, F
1644,5,5,1," F
"
1645,0,2,1," C
"
1646,5,5,1, F
1647,5,5,1, F
1648,4,2,1," C
"
1649,5,2,1," C
"
1650,5,5,1, F
1651,4,5,1," F
"
1652,5,5,1," F
"
1653,5,2,1," C
"
1654,5,2,1," C
"
1655,5,4,1," E
"
1656,5,5,1, F
1657,5,2,1," C
"
1658,5,5,1, F
1659,5,5,1," F
"
1660,5,5,1," F
"
1661,5,4,1," E
"
1662,4,2,1," C
"
1663,4,0,1," A
"
1664,5,5,1, F
1665,5,5,1," F
"
1666,2,2,1," C
"
1667,5,2,1," C
"
1668,5,2,1," C
"
1669,2,4,1," E
"
1670,5,5,1, F
1671,4,5,1," F
"
1672,5,5,1, F
1673,5,2,1," C
"
1674,5,5,1, F
1675,4,5,1," F
"
1676,5,5,1, F
1677,5,5,1, F
1678,5,5,1, F
1679,1,6,1," G
"
1680,5,5,1, F
1681,5,5,1, F
1682,5,2,1," C
"
1683,4,5,1," F
"
1684,5,5,1, F
1685,4,2,1," C
"
1686,5,5,1, F
1687,2,2,1," C
"
1688,5,2,1," C
"
1689,5,5,1, F
1690,5,5,1, F
1691,5,5,1, F
1692,5,2,1," C
"
1693,5,5,1, F
1694,5,6,1," G
"
1695,5,2,1," C
"
1696,5,5,1," F
"
1697,5,2,1," C
"
1698,1,6,1," G
"
1699,4,5,1," F
"
1700,5,5,1, F
1701,5,5,1," F
"
1702,5,2,1," C
"
1703,5,5,1, F
1704,5,5,1, F
1705,5,4,1," E
"
1706,5,6,1," G
"
1707,5,2,1," C
"
1708,5,5,1, F
1709,5,5,1," F
"
1710,0,6,1," G
"
1711,2,5,1," F
"
1712,5,5,1, F
1713,0,2,1," C
"
1714,5,2,1," C
"
1715,5,2,1," C
"
1716,4,5,1," F
"
1717,4,2,1," C
"
1718,6,6,1," G
"
1719,5,5,1, F
1720,5,5,1, F
1721,5,2,1," C
"
1722,5,5,1, F
1723,5,5,1, F
1724,5,5,1," F
"
1725,1,1,1," B
"
1726,0,6,1," G
"
1727,4,4,1," E
"
1728,5,5,1, F
1729,5,6,1," G
"
1730,1,5,1, F
1731,5,5,1, F
1732,5,5,1," F
"
1733,5,5,1," F
"
1734,5,5,1," F
"
1735,5,5,1, F
1736,1,1,1," B
"
1737,5,5,1," F
"
1738,5,5,1," F
"
1739,5,5,1," F
"
1740,4,5,1," F
"
1741,5,5,1, F
1742,5,2,1," C
"
1743,6,6,1," G
"
1744,5,5,1," F
"
1745,2,2,1," C
"
1746,6,4,1," E
"
1747,4,5,1, F
1748,5,5,1, F
1749,5,5,1," F
"
1750,5,5,1, F
1751,5,5,1, F
1752,5,5,1, F
1753,4,0,1," A
"
1754,5,2,1," C
"
1755,0,6,1," G
"
1756,5,5,1," F
"
1757,5,6,1," G
"
1758,2,5,1," F
"
1759,5,5,1, F
1760,0,5,1," F
"
1761,2,2,1," C
"
1762,5,5,1," F
"
1763,5,4,1," E
"
1764,5,5,1, F
1765,5,5,1, F
1766,5,5,1, F
1767,5,2,1," C
"
1768,5,5,1, F
1769,5,5,1, F
1770,5,2,1," C
"
1771,4,4,1," E
"
1772,4,5,1," F
"
1773,2,4,1," E
"
1774,5,2,1," C
"
1775,5,5,1, F
1776,5,5,1," F
"
1777,5,5,1," F
"
1778,5,6,1," G
"
1779,2,2,1," C
"
1780,2,5,1," F
"
1781,5,5,1," F
"
1782,2,5,1, F
1783,5,5,1," F
F. melanocytic nevi"
1784,6,6,1," G
"
1785,5,5,1, F
1786,5,5,1," F
"
1787,5,2,1," C
"
1788,5,2,1," C
"
1789,4,5,1," F
"
1790,2,4,1," E
"
1791,0,6,1," G
"
1792,5,6,1," G
"
1793,5,5,1, F
1794,5,5,1, F
1795,5,5,1, F
1796,5,5,1," F
"
1797,2,2,1," C
"
1798,5,5,1," F
"
1799,5,5,1," F
"
1800,4,5,1, F
1801,4,5,1, F
1802,5,5,1, F
1803,5,5,1, F
1804,5,2,1," C
"
1805,5,5,1, F
1806,5,5,1, F
1807,5,2,1," C
"
1808,2,5,1," F
"
1809,5,5,1, F
1810,5,5,1, F
1811,5,5,1, F
1812,5,5,1, F
1813,4,5,1," F
"
1814,5,5,1, F
1815,4,4,1," E
"
1816,5,2,1," C
"
1817,5,5,1, F
1818,5,5,1, F
1819,2,2,1," C
"
1820,5,5,1," F
"
1821,2,2,1," C
"
1822,4,4,1," E
E. melanoma"
1823,2,2,1," C
"
1824,5,5,1, F
1825,0,1,1," B
"
1826,5,5,1, F
1827,5,5,1," F
"
1828,4,5,1," F
"
1829,2,4,1," E
"
1830,5,6,1," G
"
1831,5,6,1," G
"
1832,5,5,1, F
1833,5,6,1," G
"
1834,5,6,1," G
"
1835,5,5,1, F
1836,5,5,1, F
1837,5,5,1," F
"
1838,5,5,1, F
1839,5,5,1," F
"
1840,5,2,1," C
"
1841,4,4,1," E
"
1842,2,4,1," E
"
1843,5,5,1, F
1844,2,5,1," F
"
1845,5,5,1, F
1846,5,2,1," C
"
1847,5,6,1," G
"
1848,5,4,1," E
"
1849,2,2,1," C
"
1850,4,4,1," E
E. melanoma"
1851,0,2,1," C
"
1852,5,5,1," F
"
1853,5,5,1," F
"
1854,2,2,1," C
"
1855,3,2,1," C
"
1856,4,4,1," E
"
1857,5,5,1, F
1858,5,5,1," F
"
1859,2,2,1," C
"
1860,5,2,1," C
"
1861,5,5,1, F
1862,2,6,1," G
"
1863,1,6,1," G
"
1864,4,2,1," C
"
1865,5,5,1, F
1866,5,5,1, F
1867,2,6,1," G
"
1868,1,2,1," C
"
1869,5,5,1," F
"
1870,4,5,1," F
"
1871,2,2,1," C
"
1872,1,4,1," E
"
1873,5,5,1," F
"
1874,5,5,1, F
1875,2,5,1," F
"
1876,5,5,1, F
1877,5,5,1, F
1878,4,2,1," C
"
1879,5,5,1, F
1880,5,6,1," G
"
1881,2,2,1," C
"
1882,1,6,1," G
"
1883,5,5,1, F
1884,1,6,1," G
"
1885,4,6,1," G
"
1886,5,5,1, F
1887,0,2,1," C
"
1888,5,5,1, F
1889,5,2,1," C
"
1890,2,5,1," F
"
1891,5,2,1," C
"
1892,5,5,1, F
1893,5,5,1, F
1894,5,5,1," F
"
1895,5,5,1," F
"
1896,5,2,1," C
"
1897,5,2,1," C
"
1898,4,5,1," F
"
1899,5,5,1, F
1900,2,2,1," C
"
1901,4,2,1," C
"
1902,5,4,1," E
"
1903,5,6,1," G
"
1904,5,6,1," G
"
1905,0,2,1," C
"
1906,4,5,1," F
"
1907,5,5,1, F
1908,2,2,1," C
"
1909,5,5,1, F
1910,5,5,1," F
"
1911,2,4,1," E
"
1912,5,2,1," C
"
1913,5,5,1, F
1914,2,2,1," C
"
1915,5,5,1, F
1916,0,2,1," C
"
1917,2,5,1, F
1918,5,5,1, F
1919,5,5,1, F
1920,5,5,1," F
"
1921,5,5,1, F
1922,5,5,1, F
1923,1,2,1," C
"
1924,5,5,1, F
1925,5,6,1," G
"
1926,5,1,1," B
"
1927,5,5,1," F
"
1928,5,2,1," C
"
1929,2,2,1," C
"
1930,5,2,1," C
"
1931,5,2,1," C
"
1932,2,5,1," F
"
1933,5,5,1, F
1934,1,4,1," E
"
1935,4,5,1," F
"
1936,5,5,1, F
1937,5,5,1," F
"
1938,5,5,1, F
1939,5,5,1, F
1940,1,6,1," G
"
1941,5,5,1," F
"
1942,5,5,1, F
1943,2,5,1," F
"
1944,4,5,1, F
1945,5,5,1, F
1946,5,2,1," C
"
1947,5,5,1, F
1948,5,2,1," C
"
1949,5,5,1, F
1950,4,2,1," C
"
1951,5,5,1, F
1952,5,2,1," C
"
1953,5,5,1, F
1954,5,5,1," F
"
1955,5,5,1, F
1956,4,6,1," G
"
1957,5,5,1," F
"
1958,5,6,1," G
"
1959,4,1,1," B
"
1960,5,5,1," F
"
1961,5,5,1, F
1962,6,1,1," B
"
1963,1,6,1," G
"
1964,5,2,1," C
"
1965,5,2,1," C
"
1966,4,5,1, F
1967,5,5,1, F
1968,1,6,1," G
"
1969,5,5,1, F
1970,0,2,1," C
"
1971,5,5,1, F
1972,5,5,1," F
"
1973,5,6,1," G
"
1974,5,5,1, F
1975,5,5,1, F
1976,5,5,1," F
"
1977,5,4,1," E
"
1978,4,0,1," A
"
1979,5,5,1," F
"
1980,5,2,1," C
"
1981,5,2,1," C
"
1982,4,2,1," C
"
1983,4,5,1," F
"
1984,6,6,1," G
"
1985,5,5,1, F
1986,5,5,1," F
"
1987,4,4,1," E
"
1988,4,5,1," F
"
1989,4,4,1," E
"
1990,2,2,1," C
"
1991,5,5,1, F
1992,1,1,1," B
"
1993,5,5,1, F
1994,5,5,1," F
"
1995,4,5,1," F
"
1996,5,5,1, F
1997,5,5,1, F
1998,5,5,1, F
1999,5,5,1, F
2000,2,5,1, F
2001,5,4,1," E
"
2002,5,5,1, F
2003,5,5,1," F
"
2004,5,5,1, F
